order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
ORD-000277,CUST-06039,2024-01-13,PROD-0439,4,1147.80,4591.20,Completed,2024-01-13
ORD-000278,CUST-06132,2025-02-17,PROD-0188,4,29.33,117.32,Completed,2025-02-18
ORD-000279,CUST-09900,2023-04-19,PROD-0004,2,698.21,1396.42,Completed,2023-04-20
ORD-000280,CUST-08158,2025-05-24,PROD-0232,2,570.84,1141.68,Completed,2025-05-25
ORD-000281,CUST-08824,2024-06-14,PROD-0080,5,566.47,2832.35,Cancelled,2024-06-17
ORD-000282,CUST-09704,2023-05-30,PROD-0340,4,1476.49,5905.96,Cancelled,2023-05-30
ORD-000283,CUST-00727,2025-07-16,PROD-0016,2,1173.13,2346.26,Completed,2025-07-19
ORD-000284,CUST-06677,2025-12-06,PROD-0250,7,684.16,4789.12,Completed,2025-12-06
ORD-000285,CUST-02781,2024-06-24,PROD-0233,6,577.28,3463.68,Completed,2024-06-25
ORD-000286,CUST-02614,2025-02-28,PROD-0057,8,1304.77,10438.16,Completed,2025-03-03
ORD-000287,CUST-00361,2024-05-19,PROD-0017,7,991.28,6938.96,Completed,2024-05-20
ORD-000288,CUST-01336,2023-08-26,PROD-0186,5,734.57,3672.85,Cancelled,2023-08-27
ORD-000289,CUST-04053,2024-10-23,PROD-0401,6,1443.22,8659.32,Pending,2024-10-26
ORD-000290,CUST-06137,2025-02-10,PROD-0358,6,841.61,5049.66,Completed,2025-02-11
ORD-000291,CUST-09557,2024-10-07,PROD-0369,6,576.09,3456.54,Completed,2024-10-08
ORD-000292,CUST-04077,2023-01-29,PROD-0092,3,138.80,416.40,Completed,2023-01-29
ORD-000293,CUST-04520,2023-09-02,PROD-0120,3,390.24,1170.72,Completed,2023-09-03
ORD-000294,CUST-09274,2025-11-25,PROD-0078,5,1277.71,6388.55,Pending,2025-11-26
ORD-000295,CUST-04941,2025-03-27,PROD-0363,5,135.52,677.60,Completed,2025-03-30
ORD-000296,CUST-08014,2024-02-15,PROD-0060,1,1249.42,1249.42,Cancelled,2024-02-18
ORD-000297,CUST-08275,2023-06-19,PROD-0213,2,1395.51,2791.02,Completed,2023-06-20
ORD-000298,CUST-02952,2023-11-15,PROD-0121,4,794.90,3179.60,Returned,2023-11-17
ORD-000299,CUST-07238,2023-12-06,PROD-0420,2,174.92,349.84,Completed,2023-12-07
ORD-000300,CUST-02354,2024-02-15,PROD-0444,4,1183.87,4735.48,Completed,2024-02-15
ORD-000301,CUST-04168,2025-10-02,PROD-0481,5,638.71,3193.55,Completed,2025-10-05
ORD-000302,CUST-03889,2024-11-05,PROD-0194,2,219.82,439.64,Completed,2024-11-08
ORD-000303,CUST-02297,2025-09-09,PROD-0338,3,515.65,1546.95,Completed,2025-09-09
ORD-000304,CUST-05873,2024-02-25,PROD-0059,1,181.62,181.62,Completed,2024-02-26
ORD-000305,CUST-08893,2023-01-12,PROD-0225,3,1408.08,4224.24,Completed,2023-01-14
ORD-000306,CUST-06447,2025-05-01,PROD-0201,4,784.19,3136.76,Completed,2025-05-02
ORD-000307,CUST-01958,2024-06-06,PROD-0460,3,1031.44,3094.32,Completed,2024-06-08
ORD-000308,CUST-01628,2023-05-24,PROD-0447,8,984.68,7877.44,Returned,2023-05-25
ORD-000309,CUST-01108,2024-05-26,PROD-0261,6,935.47,5612.82,Completed,2024-05-27
ORD-000310,CUST-01061,2023-12-15,PROD-0397,2,1268.06,2536.12,Completed,2023-12-18
ORD-000311,CUST-01678,2024-06-12,PROD-0351,6,1022.24,6133.44,Completed,2024-06-14
ORD-000312,CUST-00025,2024-12-15,PROD-0106,6,233.27,1399.62,Completed,2024-12-18
ORD-000313,CUST-04207,2024-03-14,PROD-0220,7,1349.60,9447.20,Completed,2024-03-14
ORD-000314,CUST-03798,2025-05-19,PROD-0130,6,1166.83,7000.98,Completed,2025-05-19
ORD-000315,CUST-01341,2025-03-12,PROD-0344,8,568.88,4551.04,Pending,2025-03-15
ORD-000316,CUST-00179,2025-03-22,PROD-0225,6,1408.08,8448.48,Completed,2025-03-24
ORD-000317,CUST-05502,2023-09-10,PROD-0199,7,1342.74,9399.18,Completed,2023-09-10
ORD-000318,CUST-05244,2024-12-07,PROD-0273,6,821.87,4931.22,Completed,2024-12-10
ORD-000319,CUST-04369,2023-11-03,PROD-0446,8,1292.85,10342.80,Pending,2023-11-03
ORD-000320,CUST-03954,2023-03-31,PROD-0299,4,403.86,1615.44,Completed,2023-04-01
ORD-000321,CUST-05906,2024-09-02,PROD-0441,7,1286.87,9008.09,Completed,2024-09-04
ORD-000322,CUST-01961,2024-12-26,PROD-0396,8,1177.42,9419.36,Completed,2024-12-27
ORD-000323,CUST-01908,2025-12-02,PROD-0026,5,926.88,4634.40,Completed,2025-12-04
ORD-000324,CUST-02700,2024-05-27,PROD-0131,6,235.36,1412.16,Completed,2024-05-30
ORD-000325,CUST-03434,2025-07-20,PROD-0388,2,1062.10,2124.20,Completed,2025-07-22
ORD-000326,CUST-03310,2025-10-15,PROD-0126,6,1183.01,7098.06,Pending,2025-10-18
ORD-000327,CUST-04582,2025-07-03,PROD-0046,6,408.56,2451.36,Cancelled,2025-07-03
ORD-000328,CUST-07946,2023-10-07,PROD-0311,1,638.41,638.41,Cancelled,2023-10-07
ORD-000329,CUST-09590,2023-08-06,PROD-0358,8,841.61,6732.88,Completed,2023-08-06
ORD-000330,CUST-06545,2024-05-07,PROD-0448,3,134.66,403.98,Completed,2024-05-10
ORD-000331,CUST-02775,2025-01-31,PROD-0314,5,91.73,458.65,Completed,2025-02-03
ORD-000332,CUST-05076,2024-01-05,PROD-0180,6,1142.60,6855.60,Pending,2024-01-05
ORD-000333,CUST-07757,2024-04-27,PROD-0147,6,41.84,251.04,Completed,2024-04-28
ORD-000334,CUST-07763,2023-04-30,PROD-0488,5,690.34,3451.70,Completed,2023-05-03
ORD-000335,CUST-07246,2025-08-09,PROD-0490,4,864.45,3457.80,Returned,2025-08-11
ORD-000336,CUST-06159,2025-11-26,PROD-0461,6,113.19,679.14,Completed,2025-11-26
ORD-000337,CUST-08111,2024-04-03,PROD-0420,7,174.92,1224.44,Cancelled,2024-04-03
ORD-000338,CUST-00513,2025-02-08,PROD-0312,8,755.89,6047.12,Completed,2025-02-11
ORD-000339,CUST-02872,2025-09-29,PROD-0172,4,1346.59,5386.36,Completed,2025-10-01
ORD-000340,CUST-06977,2024-09-13,PROD-0025,7,8.72,61.04,Completed,2024-09-16
ORD-000341,CUST-00746,2025-03-13,PROD-0403,8,1047.42,8379.36,Pending,2025-03-16
ORD-000342,CUST-04047,2025-04-23,PROD-0056,5,227.92,1139.60,Completed,2025-04-24
ORD-000343,CUST-03651,2025-11-18,PROD-0324,6,1319.49,7916.94,Completed,2025-11-20
ORD-000344,CUST-08557,2023-02-18,PROD-0010,1,1349.53,1349.53,Completed,2023-02-21
ORD-000345,CUST-07423,2023-03-15,PROD-0059,3,181.62,544.86,Completed,2023-03-17
ORD-000346,CUST-02919,2023-07-21,PROD-0025,8,8.72,69.76,Pending,2023-07-21
ORD-000347,CUST-09541,2024-03-13,PROD-0459,1,700.23,700.23,Completed,2024-03-15
ORD-000348,CUST-01589,2024-12-15,PROD-0105,1,1384.48,1384.48,Completed,2024-12-15
ORD-000349,CUST-05211,2024-06-25,PROD-0295,3,891.67,2675.01,Completed,2024-06-28
ORD-000350,CUST-04755,2025-12-24,PROD-0209,4,268.36,1073.44,Completed,2025-12-26
ORD-000351,CUST-06946,2025-12-21,PROD-0095,5,893.13,4465.65,Completed,2025-12-23
ORD-000352,CUST-02815,2025-01-28,PROD-0280,5,908.03,4540.15,Completed,2025-01-28
ORD-000353,CUST-05705,2025-03-05,PROD-0026,6,926.88,5561.28,Completed,2025-03-07
ORD-000354,CUST-08448,2023-06-14,PROD-0220,4,1349.60,5398.40,Cancelled,2023-06-14
ORD-000355,CUST-07534,2024-07-02,PROD-0147,2,41.84,83.68,Completed,2024-07-03
ORD-000356,CUST-00449,2024-07-29,PROD-0413,2,1005.56,2011.12,Completed,2024-07-29
ORD-000357,CUST-07921,2025-05-07,PROD-0354,4,1068.69,4274.76,Completed,2025-05-09
ORD-000358,CUST-07957,2023-07-18,PROD-0236,6,217.11,1302.66,Completed,2023-07-19
ORD-000359,CUST-01828,2024-08-16,PROD-0056,7,227.92,1595.44,Completed,2024-08-19
ORD-000360,CUST-06143,2024-03-30,PROD-0049,3,876.30,2628.90,Completed,2024-04-02
ORD-000361,CUST-08288,2025-10-20,PROD-0135,1,769.74,769.74,Completed,2025-10-22
ORD-000362,CUST-04730,2024-12-03,PROD-0068,8,94.40,755.20,Cancelled,2024-12-05
ORD-000363,CUST-00321,2025-10-08,PROD-0006,5,961.29,4806.45,Completed,2025-10-10
ORD-000364,CUST-00140,2025-11-27,PROD-0449,4,933.94,3735.76,Pending,2025-11-28
ORD-000365,CUST-06288,2023-05-29,PROD-0149,7,804.53,5631.71,Completed,2023-06-01
ORD-000366,CUST-08533,2025-02-19,PROD-0146,3,658.67,1976.01,Cancelled,2025-02-19
ORD-000367,CUST-04315,2023-07-24,PROD-0243,6,438.45,2630.70,Completed,2023-07-27
ORD-000368,CUST-09619,2025-04-17,PROD-0199,4,1342.74,5370.96,Completed,2025-04-18
ORD-000369,CUST-08868,2024-09-15,PROD-0046,5,408.56,2042.80,Completed,2024-09-16
ORD-000370,CUST-07736,2023-06-10,PROD-0487,2,386.93,773.86,Pending,2023-06-13
ORD-000371,CUST-01472,2025-03-09,PROD-0244,7,1369.35,9585.45,Completed,2025-03-10
ORD-000372,CUST-00509,2024-03-12,PROD-0138,7,208.80,1461.60,Completed,2024-03-13
ORD-000373,CUST-03473,2025-07-21,PROD-0257,6,1179.75,7078.50,Completed,2025-07-22
ORD-000374,CUST-01630,2025-11-30,PROD-0368,2,1093.84,2187.68,Cancelled,2025-12-02
ORD-000375,CUST-03260,2023-04-11,PROD-0368,1,1093.84,1093.84,Returned,2023-04-11
ORD-000376,CUST-04996,2025-04-11,PROD-0421,2,936.30,1872.60,Completed,2025-04-14
ORD-000377,CUST-09941,2024-01-06,PROD-0406,4,713.03,2852.12,Completed,2024-01-09
ORD-000378,CUST-00562,2025-08-16,PROD-0366,5,273.08,1365.40,Completed,2025-08-19
ORD-000379,CUST-05841,2025-12-11,PROD-0336,8,110.33,882.64,Completed,2025-12-13
ORD-000380,CUST-04414,2024-04-12,PROD-0178,8,701.82,5614.56,Completed,2024-04-13
ORD-000381,CUST-04696,2025-03-07,PROD-0022,7,1398.41,9788.87,Pending,2025-03-10
ORD-000382,CUST-08996,2025-09-01,PROD-0319,8,677.25,5418.00,Completed,2025-09-01
ORD-000383,CUST-08372,2023-05-22,PROD-0130,7,1166.83,8167.81,Returned,2023-05-23
ORD-000384,CUST-08958,2025-02-13,PROD-0366,2,273.08,546.16,Completed,2025-02-15
ORD-000385,CUST-01739,2024-07-08,PROD-0380,7,97.48,682.36,Completed,2024-07-08
ORD-000386,CUST-06186,2025-01-21,PROD-0066,8,15.35,122.80,Completed,2025-01-22
ORD-000387,CUST-04831,2024-08-18,PROD-0051,8,287.13,2297.04,Completed,2024-08-21
ORD-000388,CUST-01948,2024-04-05,PROD-0029,8,334.58,2676.64,Completed,2024-04-06
ORD-000389,CUST-06637,2025-11-25,PROD-0252,5,297.03,1485.15,Pending,2025-11-28
ORD-000390,CUST-07219,2024-01-29,PROD-0477,7,631.15,4418.05,Pending,2024-02-01
ORD-000391,CUST-07862,2025-06-03,PROD-0241,8,376.08,3008.64,Completed,2025-06-05
ORD-000392,CUST-06130,2023-06-03,PROD-0271,2,371.73,743.46,Completed,2023-06-03
ORD-000393,CUST-03389,2023-02-15,PROD-0376,7,1346.20,9423.40,Pending,2023-02-15
ORD-000394,CUST-00614,2025-10-27,PROD-0034,4,919.04,3676.16,Cancelled,2025-10-29
ORD-000395,CUST-09782,2025-01-12,PROD-0315,6,665.94,3995.64,Completed,2025-01-14
ORD-000396,CUST-07128,2025-09-12,PROD-0096,4,657.61,2630.44,Completed,2025-09-12
ORD-000397,CUST-02415,2025-09-22,PROD-0346,7,566.26,3963.82,Completed,2025-09-22
ORD-000398,CUST-00957,2024-03-23,PROD-0351,6,1022.24,6133.44,Cancelled,2024-03-26
ORD-000399,CUST-00165,2024-06-08,PROD-0240,2,784.46,1568.92,Completed,2024-06-09
ORD-000400,CUST-04141,2024-03-06,PROD-0190,2,799.77,1599.54,Pending,2024-03-07
ORD-000401,CUST-00115,2024-05-18,PROD-0070,4,419.17,1676.68,Cancelled,2024-05-20
ORD-000402,CUST-00662,2023-12-03,PROD-0417,1,17.11,17.11,Completed,2023-12-04
ORD-000403,CUST-00276,2025-12-28,PROD-0493,7,1387.58,9713.06,Completed,2025-12-31
ORD-000404,CUST-05831,2025-08-23,PROD-0080,6,566.47,3398.82,Completed,2025-08-23
ORD-000405,CUST-01846,2025-08-28,PROD-0309,4,1130.58,4522.32,Pending,2025-08-28
ORD-000406,CUST-05671,2025-12-03,PROD-0061,2,1079.98,2159.96,Completed,2025-12-03
ORD-000407,CUST-03847,2025-02-15,PROD-0330,2,1402.10,2804.20,Completed,2025-02-16
ORD-000408,CUST-03219,2025-12-24,PROD-0490,3,864.45,2593.35,Returned,2025-12-25
ORD-000409,CUST-06787,2023-06-03,PROD-0193,3,644.67,1934.01,Completed,2023-06-06
ORD-000410,CUST-09602,2023-04-29,PROD-0473,5,1363.60,6818.00,Completed,2023-04-30
ORD-000411,CUST-07837,2025-08-16,PROD-0070,2,419.17,838.34,Completed,2025-08-17
ORD-000412,CUST-00150,2024-01-25,PROD-0096,8,657.61,5260.88,Completed,2024-01-25
ORD-000413,CUST-05897,2024-11-28,PROD-0169,2,1347.33,2694.66,Cancelled,2024-11-30
ORD-000414,CUST-04450,2023-01-01,PROD-0222,1,212.99,212.99,Completed,2023-01-02
ORD-000415,CUST-00632,2024-11-28,PROD-0070,5,419.17,2095.85,Completed,2024-11-29
ORD-000416,CUST-01525,2024-08-07,PROD-0397,8,1268.06,10144.48,Completed,2024-08-07
ORD-000417,CUST-06489,2025-08-29,PROD-0195,6,108.61,651.66,Returned,2025-08-29
ORD-000418,CUST-01606,2024-02-15,PROD-0492,1,656.56,656.56,Completed,2024-02-15
ORD-000419,CUST-05814,2023-10-23,PROD-0407,1,1496.59,1496.59,Completed,2023-10-26
ORD-000420,CUST-00148,2024-07-16,PROD-0281,2,247.09,494.18,Cancelled,2024-07-19
ORD-000421,CUST-08583,2023-06-29,PROD-0333,8,605.89,4847.12,Completed,2023-06-29
ORD-000422,CUST-04904,2024-09-24,PROD-0487,4,386.93,1547.72,Returned,2024-09-25
ORD-000423,CUST-02897,2025-06-06,PROD-0393,2,741.73,1483.46,Completed,2025-06-07
ORD-000424,CUST-03484,2025-08-14,PROD-0405,3,1349.59,4048.77,Returned,2025-08-15
ORD-000425,CUST-00626,2023-08-26,PROD-0234,8,953.36,7626.88,Completed,2023-08-27
ORD-000426,CUST-08324,2025-06-21,PROD-0447,2,984.68,1969.36,Completed,2025-06-24
ORD-000427,CUST-09238,2023-04-10,PROD-0009,2,783.18,1566.36,Completed,2023-04-12
ORD-000428,CUST-04073,2024-12-25,PROD-0342,7,1055.88,7391.16,Completed,2024-12-25
ORD-000429,CUST-03222,2025-10-12,PROD-0385,1,261.33,261.33,Pending,2025-10-14
ORD-000430,CUST-03501,2025-09-15,PROD-0169,2,1347.33,2694.66,Completed,2025-09-17
ORD-000431,CUST-08314,2024-03-12,PROD-0336,2,110.33,220.66,Completed,2024-03-14
ORD-000432,CUST-04657,2024-11-03,PROD-0108,2,54.22,108.44,Completed,2024-11-05
ORD-000433,CUST-02436,2023-01-16,PROD-0463,2,918.03,1836.06,Completed,2023-01-16
ORD-000434,CUST-03352,2023-02-24,PROD-0422,2,1462.34,2924.68,Pending,2023-02-25
ORD-000435,CUST-01363,2025-09-18,PROD-0338,2,515.65,1031.30,Completed,2025-09-20
ORD-000436,CUST-00843,2024-09-25,PROD-0385,8,261.33,2090.64,Pending,2024-09-25
ORD-000437,CUST-00656,2023-12-23,PROD-0045,7,793.24,5552.68,Returned,2023-12-23
ORD-000438,CUST-02805,2024-05-24,PROD-0314,1,91.73,91.73,Completed,2024-05-27
ORD-000439,CUST-00704,2024-09-09,PROD-0256,3,1316.80,3950.40,Pending,2024-09-11
ORD-000440,CUST-05608,2024-12-02,PROD-0291,7,1325.68,9279.76,Completed,2024-12-05
ORD-000441,CUST-03134,2023-12-21,PROD-0046,7,408.56,2859.92,Completed,2023-12-22
ORD-000442,CUST-06740,2025-10-01,PROD-0121,4,794.90,3179.60,Completed,2025-10-03
ORD-000443,CUST-07414,2024-09-04,PROD-0271,7,371.73,2602.11,Completed,2024-09-06
ORD-000444,CUST-02833,2025-05-19,PROD-0470,1,942.99,942.99,Completed,2025-05-22
ORD-000445,CUST-07748,2024-06-26,PROD-0072,4,1306.07,5224.28,Completed,2024-06-26
ORD-000446,CUST-03398,2025-07-18,PROD-0177,8,830.55,6644.40,Completed,2025-07-21
ORD-000447,CUST-01385,2025-10-07,PROD-0281,2,247.09,494.18,Completed,2025-10-08
ORD-000448,CUST-05290,2025-08-26,PROD-0379,2,1289.13,2578.26,Completed,2025-08-29
ORD-000449,CUST-08984,2023-10-17,PROD-0129,1,376.00,376.00,Completed,2023-10-19
ORD-000450,CUST-02917,2023-06-22,PROD-0003,4,1490.11,5960.44,Completed,2023-06-22
ORD-000451,CUST-02875,2023-02-25,PROD-0174,7,572.24,4005.68,Completed,2023-02-27
ORD-000452,CUST-08685,2023-05-15,PROD-0438,5,1018.83,5094.15,Completed,2023-05-18
ORD-000453,CUST-08909,2024-06-17,PROD-0399,5,1277.20,6386.00,Completed,2024-06-17
ORD-000454,CUST-07447,2025-10-20,PROD-0359,7,483.27,3382.89,Pending,2025-10-20
ORD-000455,CUST-03657,2023-11-20,PROD-0247,2,957.64,1915.28,Completed,2023-11-20
ORD-000456,CUST-08662,2024-02-03,PROD-0473,3,1363.60,4090.80,Cancelled,2024-02-05
ORD-000457,CUST-01740,2025-05-04,PROD-0494,8,832.46,6659.68,Completed,2025-05-04
ORD-000458,CUST-04539,2025-07-04,PROD-0373,5,824.80,4124.00,Completed,2025-07-05
ORD-000459,CUST-09968,2023-06-04,PROD-0212,3,400.42,1201.26,Completed,2023-06-07
ORD-000460,CUST-05780,2023-11-07,PROD-0006,5,961.29,4806.45,Completed,2023-11-10
ORD-000461,CUST-07070,2023-12-30,PROD-0174,5,572.24,2861.20,Completed,2024-01-01
ORD-000462,CUST-02759,2025-04-17,PROD-0191,5,1073.28,5366.40,Completed,2025-04-18
ORD-000463,CUST-09789,2023-10-08,PROD-0315,1,665.94,665.94,Pending,2023-10-11
ORD-000464,CUST-08327,2024-10-24,PROD-0400,6,685.66,4113.96,Returned,2024-10-27
ORD-000465,CUST-06896,2024-04-26,PROD-0030,2,963.87,1927.74,Completed,2024-04-27
ORD-000466,CUST-02019,2025-02-06,PROD-0362,1,314.11,314.11,Returned,2025-02-07
ORD-000467,CUST-04787,2025-02-26,PROD-0240,1,784.46,784.46,Completed,2025-03-01
ORD-000468,CUST-00307,2025-02-25,PROD-0189,6,91.79,550.74,Completed,2025-02-26
ORD-000469,CUST-05002,2025-03-18,PROD-0201,8,784.19,6273.52,Completed,2025-03-20
ORD-000470,CUST-09548,2023-04-02,PROD-0100,1,901.82,901.82,Completed,2023-04-02
ORD-000471,CUST-01150,2024-09-30,PROD-0491,3,610.14,1830.42,Completed,2024-09-30
ORD-000472,CUST-01846,2023-07-03,PROD-0014,1,368.60,368.60,Completed,2023-07-03
ORD-000473,CUST-08650,2023-04-12,PROD-0266,2,190.20,380.40,Completed,2023-04-13
ORD-000474,CUST-02737,2025-03-29,PROD-0471,2,162.85,325.70,Completed,2025-03-29
ORD-000475,CUST-07165,2025-01-27,PROD-0427,7,864.27,6049.89,Completed,2025-01-27
ORD-000476,CUST-00916,2025-12-16,PROD-0281,2,247.09,494.18,Pending,2025-12-16
ORD-000477,CUST-07021,2023-03-21,PROD-0422,5,1462.34,7311.70,Completed,2023-03-21
ORD-000478,CUST-01169,2024-11-09,PROD-0229,7,1332.26,9325.82,Completed,2024-11-09
ORD-000479,CUST-03535,2024-10-21,PROD-0088,2,950.89,1901.78,Completed,2024-10-22
ORD-000480,CUST-03987,2023-02-12,PROD-0176,2,1470.47,2940.94,Completed,2023-02-15
ORD-000481,CUST-04651,2025-01-16,PROD-0249,5,1430.22,7151.10,Pending,2025-01-19
ORD-000482,CUST-05655,2025-07-25,PROD-0452,3,961.30,2883.90,Completed,2025-07-28
ORD-000483,CUST-07397,2023-02-25,PROD-0182,5,562.80,2814.00,Returned,2023-02-27
ORD-000484,CUST-09474,2024-06-15,PROD-0066,8,15.35,122.80,Completed,2024-06-16
ORD-000485,CUST-09643,2023-10-06,PROD-0401,8,1443.22,11545.76,Pending,2023-10-07
ORD-000486,CUST-05972,2025-01-24,PROD-0009,8,783.18,6265.44,Cancelled,2025-01-27
ORD-000487,CUST-02040,2025-02-05,PROD-0373,4,824.80,3299.20,Returned,2025-02-06
ORD-000488,CUST-04082,2024-01-12,PROD-0461,6,113.19,679.14,Completed,2024-01-15
ORD-000489,CUST-01974,2023-04-11,PROD-0042,6,51.81,310.86,Returned,2023-04-14
ORD-000490,CUST-00418,2023-08-05,PROD-0209,1,268.36,268.36,Cancelled,2023-08-05
ORD-000491,CUST-05514,2023-02-16,PROD-0281,5,247.09,1235.45,Completed,2023-02-17
ORD-000492,CUST-08150,2025-11-28,PROD-0194,2,219.82,439.64,Pending,2025-11-29
ORD-000493,CUST-03854,2023-02-26,PROD-0428,2,1084.47,2168.94,Pending,2023-02-26
ORD-000494,CUST-08258,2024-10-19,PROD-0346,5,566.26,2831.30,Completed,2024-10-20
ORD-000495,CUST-04074,2025-05-17,PROD-0491,3,610.14,1830.42,Completed,2025-05-18
ORD-000496,CUST-09940,2025-01-27,PROD-0226,1,793.82,793.82,Completed,2025-01-28
ORD-000497,CUST-07584,2025-02-06,PROD-0423,1,190.58,190.58,Completed,2025-02-06
ORD-000498,CUST-09567,2023-06-13,PROD-0096,3,657.61,1972.83,Completed,2023-06-14
ORD-000499,CUST-02847,2023-10-25,PROD-0167,3,326.42,979.26,Completed,2023-10-25
ORD-000500,CUST-00434,2024-03-06,PROD-0266,5,190.20,951.00,Completed,2024-03-09
ORD-000501,CUST-04503,2025-12-27,PROD-0072,5,1306.07,6530.35,Cancelled,2025-12-30
ORD-000502,CUST-05976,2025-04-17,PROD-0382,3,247.47,742.41,Pending,2025-04-20
ORD-000503,CUST-09352,2023-06-16,PROD-0174,5,572.24,2861.20,Completed,2023-06-19
ORD-000504,CUST-08539,2025-05-17,PROD-0103,4,186.66,746.64,Completed,2025-05-18
ORD-000505,CUST-09318,2025-04-11,PROD-0240,4,784.46,3137.84,Pending,2025-04-14
ORD-000506,CUST-08125,2024-10-23,PROD-0017,3,991.28,2973.84,Completed,2024-10-23
ORD-000507,CUST-07564,2023-06-09,PROD-0100,1,901.82,901.82,Completed,2023-06-10
ORD-000508,CUST-04446,2025-11-10,PROD-0464,3,1042.38,3127.14,Completed,2025-11-12
ORD-000509,CUST-08721,2023-04-10,PROD-0184,5,779.55,3897.75,Completed,2023-04-13
ORD-000510,CUST-08936,2024-05-18,PROD-0245,4,1257.32,5029.28,Completed,2024-05-19
ORD-000511,CUST-06119,2024-12-31,PROD-0171,7,1415.57,9908.99,Cancelled,2025-01-03
ORD-000512,CUST-07062,2024-11-02,PROD-0142,7,245.38,1717.66,Returned,2024-11-05
ORD-000513,CUST-08813,2024-05-19,PROD-0036,6,1290.69,7744.14,Completed,2024-05-19
ORD-000514,CUST-05610,2024-05-12,PROD-0332,8,805.22,6441.76,Completed,2024-05-14
ORD-000515,CUST-02234,2025-09-16,PROD-0455,4,1196.10,4784.40,Completed,2025-09-16
ORD-000516,CUST-09865,2025-08-17,PROD-0337,1,461.06,461.06,Completed,2025-08-19
ORD-000517,CUST-00400,2025-07-18,PROD-0091,2,37.76,75.52,Completed,2025-07-21
ORD-000518,CUST-01397,2024-04-14,PROD-0299,4,403.86,1615.44,Pending,2024-04-16
ORD-000519,CUST-00304,2023-04-02,PROD-0177,7,830.55,5813.85,Completed,2023-04-05
ORD-000520,CUST-07680,2024-05-26,PROD-0012,3,1359.72,4079.16,Completed,2024-05-27
ORD-000521,CUST-04204,2024-03-17,PROD-0316,6,711.89,4271.34,Returned,2024-03-17
ORD-000522,CUST-03220,2024-09-23,PROD-0461,4,113.19,452.76,Returned,2024-09-23
ORD-000523,CUST-07039,2024-08-11,PROD-0062,8,263.31,2106.48,Completed,2024-08-11
ORD-000524,CUST-08138,2025-03-04,PROD-0437,2,109.12,218.24,Completed,2025-03-04
ORD-000525,CUST-04346,2024-10-22,PROD-0283,5,173.51,867.55,Completed,2024-10-25
ORD-000526,CUST-08722,2023-05-11,PROD-0277,1,1490.51,1490.51,Cancelled,2023-05-11
ORD-000527,CUST-05675,2024-09-01,PROD-0163,1,615.67,615.67,Pending,2024-09-01
ORD-000528,CUST-03116,2025-08-20,PROD-0406,4,713.03,2852.12,Completed,2025-08-22
ORD-000529,CUST-03608,2023-01-15,PROD-0111,8,29.53,236.24,Returned,2023-01-17
ORD-000530,CUST-05957,2025-02-23,PROD-0152,4,907.25,3629.00,Completed,2025-02-26
ORD-000531,CUST-00110,2023-10-31,PROD-0445,4,269.94,1079.76,Pending,2023-10-31
ORD-000532,CUST-06197,2023-10-30,PROD-0376,5,1346.20,6731.00,Cancelled,2023-11-01
ORD-000533,CUST-02548,2025-09-19,PROD-0353,4,1281.87,5127.48,Completed,2025-09-21
ORD-000534,CUST-06595,2025-08-27,PROD-0075,4,173.72,694.88,Completed,2025-08-28
ORD-000535,CUST-03167,2023-06-01,PROD-0002,3,1079.35,3238.05,Completed,2023-06-03
ORD-000536,CUST-05069,2023-11-04,PROD-0477,7,631.15,4418.05,Completed,2023-11-07
ORD-000537,CUST-06881,2024-09-01,PROD-0042,7,51.81,362.67,Completed,2024-09-01
ORD-000538,CUST-06030,2023-07-14,PROD-0298,7,772.27,5405.89,Completed,2023-07-16
ORD-000539,CUST-01767,2023-07-22,PROD-0451,6,260.33,1561.98,Cancelled,2023-07-25
ORD-000540,CUST-05569,2024-07-16,PROD-0444,5,1183.87,5919.35,Completed,2024-07-18
ORD-000541,CUST-05601,2023-05-04,PROD-0448,2,134.66,269.32,Completed,2023-05-07
ORD-000542,CUST-02106,2024-06-30,PROD-0476,3,827.79,2483.37,Completed,2024-07-03
ORD-000543,CUST-09736,2023-07-10,PROD-0390,4,67.15,268.60,Completed,2023-07-13
ORD-000544,CUST-04690,2025-08-04,PROD-0182,8,562.80,4502.40,Pending,2025-08-05
ORD-000545,CUST-08312,2025-09-15,PROD-0273,2,821.87,1643.74,Completed,2025-09-16
ORD-000546,CUST-00218,2024-05-30,PROD-0377,4,378.38,1513.52,Completed,2024-06-02
ORD-000547,CUST-00849,2023-08-13,PROD-0173,4,1066.42,4265.68,Completed,2023-08-14
ORD-000548,CUST-05477,2023-04-13,PROD-0429,1,911.10,911.10,Completed,2023-04-15
ORD-000549,CUST-03232,2023-10-05,PROD-0201,8,784.19,6273.52,Completed,2023-10-08
ORD-000550,CUST-00392,2023-08-09,PROD-0467,4,1467.22,5868.88,Completed,2023-08-11
ORD-000551,CUST-02619,2024-12-26,PROD-0227,6,419.36,2516.16,Returned,2024-12-27
ORD-000552,CUST-05944,2024-11-03,PROD-0070,5,419.17,2095.85,Completed,2024-11-05
ORD-000553,CUST-08411,2025-06-09,PROD-0213,8,1395.51,11164.08,Completed,2025-06-09
